"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"J., Hou, Jinju; X., Zhang, Xiaotong; S., Liu, Shujia; S., Zhang, Shudong; Q., Zhang, Qiuzhuo","Hou, Jinju (57192410329); Zhang, Xiaotong (57239198400); Liu, Shujia (57215005517); Zhang, Shudong (57192415498); Zhang, Qiuzhuo (23974035100)","57192410329; 57239198400; 57215005517; 57192415498; 23974035100","A Critical Review on Bioethanol and Biochar Production from Lignocellulosic Biomass and Their Combined Application in Generation of High-Value Byproducts","2020","Energy Technology","8","5","2000025","","","0","26","10.1002/ente.202000025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081730894&doi=10.1002%2Fente.202000025&partnerID=40&md5=9d6698a6377b6adb4bc29db877849609","Lignocellulosic biomass materials have gained much attention as sustainable and renewable resources for the production of biofuels and adsorbents due to their high availability and low price. This Review focuses on bioethanol and biochar, both of which have the potential to reduce the waste of resources and increase energy security and ecological sustainability. The procedures for bioethanol and biochar production are presented, especially the challenge in detoxifying fermentation inhibitors in the bioethanol production process. In addition, the effectiveness of combining biochar preparation with the bioethanol production process is introduced. A recent report shows that a self-sufficient system can be established to effectively remove fermentation inhibitors in the bioethanol production process, improve the fermentation environment, and immobilize the fermentative microbes. In addition, various biochar modification methods for application in the removal of fermentation inhibitors in pretreated hydrolysates are proposed. This Review provides the latest research results and will be an important supplement in the field of combination bioethanol and biochar production, especially for the development of detoxification methods to remove fermentation inhibitors in the bioethanol production process. © 2020 Elsevier B.V., All rights reserved.","Biochar; Bioethanol; Combined Applications; Lignocellulosic Biomass; Biomass; Cellulosic Ethanol; Detoxification; Energy Security; Ethanol; Fermentation; Lignocellulosic Biomass; Sustainable Development; Bio Chars; Bio-ethanol Production; Ecological Sustainability; Fermentation Inhibitors; High Availability; Modification Methods; Renewable Resource; Waste Of Resources; Bioethanol","Biomass; Cellulosic ethanol; Detoxification; Energy security; Ethanol; Fermentation; Lignocellulosic biomass; Sustainable development; Bio chars; Bio-ethanol production; Ecological sustainability; Fermentation inhibitors; High availability; Modification methods; Renewable resource; Waste of resources; Bioethanol","Review","Final","","Scopus","2-s2.0-85081730894"
"J.M., Aberilla, Jhud Mikhail; A., Gallego-Schmid, Alejandro; L., Stamford, Laurence; A., Azapagic, Adisa","Aberilla, Jhud Mikhail (57208333997); Gallego-Schmid, Alejandro (57200089383); Stamford, Laurence (57210774659); Azapagic, Adisa (54967174100)","57208333997; 57200089383; 57210774659; 54967174100","An integrated sustainability assessment of synergistic supply of energy and water in remote communities","2020","Sustainable Production and Consumption","22","","","1","23","0","41","10.1016/j.spc.2020.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079535937&doi=10.1016%2Fj.spc.2020.01.003&partnerID=40&md5=435a39b4e44e668b865a83c08e8444ca","The success of deploying energy and water technologies in remote communities in developing countries can be improved by considering their synergistic relationships and their social, economic and environmental implications. This paper first evaluates social implications of current energy and water supply in a prototypical remote community against five future (2030) scenarios for synergistic provision of electricity, heat for cooking and water. This is followed by an integrated assessment of the social, environmental and economic life cycle sustainability through multicriteria decision analysis. The Business-as-usual (BAU) scenario shows high life cycle health impacts but low impacts from local air pollution. The contrary is true for the Independent and Advanced Independent scenarios which assume community self-sufficiency in energy and water supply. Greater access to electricity and water in the Advanced and Advanced Independent scenarios increases the potential for human development and security of supply, but there is an increase in the risk of accidents and decrease in social acceptability of the water supply. Similarly, a transition towards clean cooking fuels away from traditional solid biomass reduces local air pollution but increases reliance on imported fuels (BAU and Advanced scenarios). The Transition scenario is socially the most sustainable option, while Independent and Advanced Independent are the best options environmentally. They also have the lowest total operating costs, but have higher capital requirements than most other scenarios. Overall, unless extreme preferences for either environmental or social aspects are adopted, the Transition and Independent scenarios emerge as the most sustainable options. This suggests that current energy and water supply to remote communities can be transitioned sustainably to a self-sufficient system that does not depend on imported resources. The scenarios developed in this work present a framework for an integrated design and evaluation of energy and water supply in remote communities with the aim of aiding stakeholders in defining sustainable transition pathways. © 2020 Elsevier B.V., All rights reserved.","Life Cycle Sustainability Assessment; Multicriteria Decision Analysis; Off-grid Communities; Rural Development; Scenario Analysis; Water-energy Nexus","","Article","Final","All Open Access; Green Final Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85079535937"
"L., Scheuring, Leonie; B., Weller, Bernhard","Scheuring, Leonie (57214989255); Weller, Bernhard (14016875500)","57214989255; 14016875500","Natural ventilation provided by a self-sufficient facade system","2020","IOP Conference Series: Earth and Environmental Science","410","1","012116","","","0","1","10.1088/1755-1315/410/1/012116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079586340&doi=10.1088%2F1755-1315%2F410%2F1%2F012116&partnerID=40&md5=dc249d472cd7a454b7d42f3c0b8b85d2","In order to meet the requirements of the European Directive on the energy performance of buildings, energy producing elements have to be integrated into the majority of the building envelopes. For integrating photovoltaic or solar thermal modules into the facade system, two different building fields have to be connected, namely the facade system on the one hand and the total building energy system, which controls the HVAC (heating, ventilation, and air conditioning) and integrates an energy storage system, on the other hand. This can result in intersection problems. One solution to overcome intersection problems can be a concept of a standalone facade system that produces energy and at the same time is able to use this energy to control indoor air climate. Thus, no intersection with other building fields is necessary. In the research of the author, a facade system is developed that uses natural ventilation to control indoor air climate. The natural ventilation is controlled automatically to overcome the risk of inadequate user control which could result in higher heating or cooling loads. The auxiliary energy which is required for the opening mechanism is provided by a photovoltaic module and a battery system. Both can be integrated directly into the facade system. This results in a self-sufficient system for natural ventilation. This paper describes the self-sufficient facade system. It contains the construction as well as simulations that are used for dimensioning the energy generating system. One part of the simulations is defining control strategies that enhance the user's comfort and reduce heating and cooling in order to quantify the opening times and their auxiliary energy needs. Further simulations were performed to quantify the necessary capacity of the battery system. Thus, over- or underestimation of the battery capacity could have tremendous impact on the longevity, production costs, geometry, and weight of such a window. This publication compares a basic method that assumes a 6 Ah battery capacity with a detailed simulation that analyses weather data for each minute of a year. The detailed analysis suggests a battery with 50 % less capacity and can halve the costs of the battery system. © 2020 Elsevier B.V., All rights reserved.","Air Conditioning; Climate Change; Cost Benefit Analysis; Digital Storage; Electric Batteries; Photovoltaic Cells; Solar Power Generation; Sustainable Development; Thermal Management (electronics); Ventilation; Building Energy Systems; Energy Performance Of Buildings; Energy Storage Systems; Energy-producing Elements; Heating And Cooling; Intersection Problem; Natural Ventilation; Photovoltaic Modules; Facades","Air conditioning; Climate change; Cost benefit analysis; Digital storage; Electric batteries; Photovoltaic cells; Solar power generation; Sustainable development; Thermal management (electronics); Ventilation; Building energy systems; Energy performance of buildings; Energy storage systems; Energy-producing elements; Heating and cooling; Intersection problem; Natural ventilation; Photovoltaic modules; Facades","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85079586340"
"Z., Tan, Zaixi","Tan, Zaixi (14036475700)","14036475700","Chinese translation discourse—traditional and contemporary features of development","2020","New Frontiers in Translation Studies","","","","1","27","0","0","10.1007/978-981-15-5865-8_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100849651&doi=10.1007%2F978-981-15-5865-8_1&partnerID=40&md5=9babfcb97658df859e3dfb81d98937ba","Chinese discourse on translation, or the Chinese way of theoretical thinking about translation, can be justifiably conceived as ‘a system of its own’ or ‘a self-sufficient system’ in the study of translation. Often times, such ‘a system of own’ has been confined to referring to the traditional part of Chinese translation scholarship, with its modern, contemporary part of development virtually excluded from such a ‘system’. Most probably, this is because in contemporary times, especially since the end of the 1970s and early 1980s when China was opened up to the outside world, Chinese discourse on translation has been rather heavily influenced by incoming, non-Chinese features. This chapter, however, pertains to a different view, different in the sense that it believes that, ‘as a system of its own’, Chinese translation discourse (Chinese translation theory as well for that matter) should not be thought just to refer to what has happened in the past, but it should also cover what has been happening in the contemporary times, even though what has been happening now may not seem ‘characteristically Chinese’ in the ‘traditionalist’ sense. Starting from such logic, the chapter offers a discussion of some of the most important features of Chinese discourse on translation in both its traditional and contemporary phases of development. It is in the hopes of the discussion to throw insight into a more comprehensive understanding of Chinese discourse on translation as ‘a system of its own’, of the dialectic relationship between what is traditional and what is contemporary, and of the true ‘Chineseness’ of the study of translation in the Chinese context. © 2021 Elsevier B.V., All rights reserved.","A System Of Its Own/self-sufficient System; Chinese Discourse On Translation; Contemporary Features; Future Developments; Traditional Perceptions","","Book chapter","Final","","Scopus","2-s2.0-85100849651"
"M., Lai, Manuel; A., Gonzalez, Alessandro; P., Albertino, Paolo","Lai, Manuel (57221856148); Gonzalez, Alessandro (57221849319); Albertino, Paolo (57221845271)","57221856148; 57221849319; 57221845271","Pacmen – claim: autonomous pyrolyser for marine litter energy valorization*","2020","Procedia Environmental Science, Engineering and Management","7","1","","1","7","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100401700&partnerID=40&md5=2af4a378cac16baa7076d12ee50dab23","Marine litter is a major environmental problem, with widespread responsibility and effects on ecosystem, food chain, health, energy, and economy. The true solution is to stop producing waste. In the meantime, small plastic items are continuing to damage the environment and human activities: remediation will remain still an issue for decades. PACmEN aims to be the turning point: is a self-sufficient system able to detecting, collecting and converting marine litter, mainly present in coastal areas and ports, into 100% renewable energy with high efficiency, low emissions, low costs. PACmEN is an innovative thermal conversion unit developed and successfully demonstrated (TRL7) for the energy recovery from marine litter in the H2020 CLAIM project. The system is compact to be installed in a vessel equipped with a waste collection system, automatically activated inside the litter zones, capable of collecting and separating waste from sea water and fish. The marine litter is pyrolyzed in an innovative induction reactor at high temperatures (up to 900° C) and in the absence of oxygen and converted in renewable high-quality syngas which, after being filtered and purified from any harmful molecules, can be converted into heat and electricity. This system coupled with solar panels and a Lithium battery is completely self-sufficient: it allows to carry out marine cleaning campaigns without external energy. © 2021 Elsevier B.V., All rights reserved.","Clean Technology; Marine Litter; Renewable Pyrolyser","","Article","Final","","Scopus","2-s2.0-85100401700"
"M.V., Ershov, Mikhail V.","Ershov, Mikhail V. (57199151085)","57199151085","The world in 2020: New challenges expose systemic changes in the economy","2020","Voprosy Ekonomiki","2020","12","","5","23","0","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097136803&partnerID=40&md5=08db86d1f25f78af72019d6d005d52cf","The slowdown in economic growth in the world was noted back in 2019, and in early 2020 it intensified due to the coronavirus pandemic. The large-scale decline in economic activity because of the closure of many leading economies affected all countries, disrupting the usual way of life and business mechanisms. Regulators and governments were forced to urgently implement a wide range of support measures. At the same time, the root causes of the current crisis lie outside the economic or financial sphere, which makes it different from the previ-ous ones. Uncertainty is complemented by the fact that the traditional relations in the economy and in society are fundamentally changing. The established global supply chains are disrupted, the nature of labor relations is beginning to change, and the remote access regime is increasingly practiced. Economies are losing the ability to function as self-sufficient systems and require more and more support measures. As of the end of 2020, the likelihood of a second wave of the pandemic is quite high, while its duration and scale are still unclear; the prospects for further development of the world economy are becoming more and more uncertain, and the scale and mechanisms of stabilization of the situation are becoming more diverse and non-standard. © 2022 Elsevier B.V., All rights reserved.","Central Bank; Crisis; Economic Growth; Government Bonds; Monetary Policy; Pandemic; Support Measures","","Article","Final","","Scopus","2-s2.0-85097136803"
"D., Padovani, Damiano; S., Ketelsen, S.; L., Schmidt, Lasse","Padovani, Damiano (55815215200); Ketelsen, S. (57202057580); Schmidt, Lasse (55537596100)","55815215200; 57202057580; 55537596100","Downsizing the electric motors of energy-efficient self-contained electro-hydraulic systems by using hybrid technologies","2020","","","","V001T01A005","","","0","20","10.1115/FPMC2020-2717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096563106&doi=10.1115%2FFPMC2020-2717&partnerID=40&md5=e5c5230c256761048a3b2cbbcf35946a","The ongoing tendency toward the electrification of hydraulic systems, mainly in the form of self-contained solutions, poses design challenges in high-power applications. An electric motor drives positive-displacement machines used to control the motion of the hydraulic actuator (nonhybrid systems encompassing one or two pumps exist in the technical literature). All the power managed by the actuator passes through the electric motor, which leads to often oversized arrangements. These detrimental characteristics are especially pronounced when the power level increases approximately above 35-40 kW. Therefore, this research paper presents and studies a selfcontained, electro-hydraulic, hybrid architecture intended to downsize the electric motor while maintaining the high-power output of the nonhybrid counterpart. After introducing the sizing process for the energy storage device and developing a suitable control strategy for the hybrid subsystem, the proposed concept is validated via high-fidelity dynamic models. The rated power of the electric prime mover can be cut by 70% in the considered application (a mid-size, knuckle-boom crane with an installed power of about 46 kW) without altering the performance in terms of motion control. The additional mass (about 310 kg) of the hybrid system is not expected to affect the load-carrying capacity significantly. As a result, the hybridization of self-sufficient systems is technically feasible for high-power applications. Drawbacks related to the system cost-effectiveness might, however, be experienced. An application-driven cost analysis should be conducted before implementing such a solution. © 2020 Elsevier B.V., All rights reserved.","Displacementcontrolled Actuators; Downsizing; Electro-hydraulic Systems; Energy Efficiency; Hybrid Systems; Hydraulic Cranes; Self-contained Systems; Cost Benefit Analysis; Cost Effectiveness; Cranes; Electric Drives; Energy Efficiency; Energy Storage; Fluid Power; Hybrid Systems; Hydraulic Actuators; Hydraulic Equipment; Motion Control; Traction Motors; Control Strategies; Electric Motor Drives; Electro-hydraulic System; Electro-hydraulics; High Power Applications; Hybrid Architectures; Positive Displacement; Technical Literature; Power Control","Cost benefit analysis; Cost effectiveness; Cranes; Electric drives; Energy efficiency; Energy storage; Fluid Power; Hybrid systems; Hydraulic actuators; Hydraulic equipment; Motion control; Traction motors; Control strategies; Electric motor drives; Electro-hydraulic system; Electro-hydraulics; High power applications; Hybrid architectures; Positive displacement; Technical literature; Power control","Conference paper","Final","","Scopus","2-s2.0-85096563106"
"I., Berlowitz, Ilan","Berlowitz, Ilan (55370598900)","55370598900","Transport airplane electro-hydrostatic actuator for primary flight control","2020","","","","","","","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091453395&partnerID=40&md5=4160305e4b0221010f1a99d19ebfc953","The future of aviation is the progressive introduction of electric power used for primary flight control and other systems in order to completely replace the hydraulic power with electric power on aircraft. This paper contains Design, Performance Analysis and Simulation of an Electro Hydrostatic Actuation (EHA) system for primary flight control. This EHA system is a type of Power by Wire (PBW)1 actuation approach based self-sufficient system leading the way towards More Electric Aircraft (MEA) and All Electric Aircraft (AEA) by elimination of centralized hydraulic system. PBW systems are self-contained lean and modular actuators installed on the control surface that requires only the attachment of power and control wires. Some use of EHAs has already been seen on F-35 Lightning of Lockheed Martin and A380 of Airbus. This paper aims is doing detailed research, design and simulation in the field of power by wire actuation technology particularly on EHA. In parallel with literature research, available EHA system designs, mathematical models and simulations have been studied in detail. In addition to the literature survey on EHA design and simulation aspects, qualitative issues related to Fly by Wire (FBW) 2 and power by wire actuators have been researched in detail. In addition to detail design of EHA components, mathematical modeling and simulation has been conducted for EHA as well as Electro Hydraulic Servo Actuator (EHSA). A320 Aileron has been selected as the baseline primary flight control surface for which both EHA and EHSA have been designed for the same specification requirements. Detailed mass estimation exercise has also been performed for EHA. Simulation and performance analysis has been performed for both EHA and EHSA using Simulink models created for both actuation systems. Some of the performance characteristics analyzed are threshold, hysteresis, and load vs. speed, dynamic response, power consumption and efficiency. Performance parameters for both EHA and EHSA have been compared to analyze benefits and drawbacks if any. Simulation results clearly indicate better performance of EHA as compared to EHSA especially in terms of step response rise time, power consumption and efficiency. EHSA exhibits high power consumption (more than 500 Watts continuously) even at low loads, whereas EHA consumes low power (around 100 Watts) for low loads justifying power by demand criteria. Further comparison in terms of efficiency shows that EHA operates at a high efficiency of 70-80% throughout the loading spectrum whereas EHSA's efficiency decreases drastically at low load. So, EHA is highly power efficient. This technology is at a nascent stage, and needs lot of research and development and qualification testing to gain confidence of its independent use without any back up and to be certifiable by Aviation Authorities. © 2020 Elsevier B.V., All rights reserved.","All Electric Aircraft (aea); Electro-hydraulic Servo Actuator (ehsa); Electro-hydrostatic Actuator (eha); Fly By Wire (fbw); More Electric Aircraft (mea); Power By Wire (pbw); Aircraft Control; Aircraft Hydraulic Systems; Control Surfaces; Electric Power Utilization; Energy Efficiency; Flight Control Systems; Flight Simulators; Hydraulic Actuators; Hydraulics; More Electric Aircraft; Transport Aircraft; Wire; Electro-hydraulic Servo Actuators; Electro-hydrostatic Actuators; Mathematical Modeling And Simulation; Performance Analysis And Simulation; Performance Characteristics; Performance Parameters; Research And Development; Specification Requirement; Electric Power System Control","Aircraft control; Aircraft hydraulic systems; Control surfaces; Electric power utilization; Energy efficiency; Flight control systems; Flight simulators; Hydraulic actuators; Hydraulics; More electric aircraft; Transport aircraft; Wire; Electro-hydraulic servo actuators; Electro-hydrostatic actuators; Mathematical modeling and simulation; Performance analysis and simulation; Performance characteristics; Performance parameters; Research and development; Specification requirement; Electric power system control","Conference paper","Final","","Scopus","2-s2.0-85091453395"
"Y., Zhao, Youxi; S., Liu, Song; X., Zhang, Xian; M., Xu, Meijuan; T., Yang, Taowei; Z., Rao, Zhiming","Zhao, Youxi (56623522800); Liu, Song (56197103600); Zhang, Xian (56228677800); Xu, Meijuan (55573506800); Yang, Taowei (54404046400); Rao, Zhiming (35270164500)","56623522800; 56197103600; 56228677800; 55573506800; 54404046400; 35270164500","Construction of cofactor self-sufficient whole-cell biocatalyst system for producing S-2-amino-1-phenylethanol; 构建辅酶自循环系统全细胞催化合成S-2-氨基-1-苯基乙醇","2020","Chinese Journal of Applied and Environmental Biology","26","1","","152","159","0","0","10.19675/j.cnki.1006-687x.2019.04029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083799233&doi=10.19675%2Fj.cnki.1006-687x.2019.04029&partnerID=40&md5=9b38b045887c684ce81456a8353ee92d","In the synthesis of various physiologically active drugs, S-2-amino-1-phenylethanol is widely used as an important pharmaceutical intermediate. Presently, it is synthesized mainly through chemical methods. Although the process is mature, the reaction conditions are severe as several by-products are formed. Based on the newly identified ω-transaminase derived from Pseudomonas aeruginosa PAK, a catalyzed enzyme catalytic system combining alcohol dehydrogenase derived from Mycobacterium neoaurum was designed that synthesized S-2-amino-1-phenylethanol by one-step biocatalysis of phenyl-1,2-ethanediol. By introducing GluDH, a closed cofactor self-sufficient system was constructed that could realize the simultaneous regeneration of coenzyme (NADP+) and cosubstrate (L-Glu). The whole-cell transformation of recombinant Escherichia coli BL21 (MPG) showed that in a 100 mL NH<inf>4</inf>Cl reaction system after a 10 h reaction in pH 8.0 at 37 °C. The recombinant strain with OD<inf>600</inf> = 30 could catalyze 50 mmol/L phenyl-1,2-ethanediol to produce optically pure S-2-amino-1-phenylethanol with a conversion of 99.6% and ee > 99%. This study provides an effective method for catalyzing the synthesis of optically pure S-2-amino-1-phenylethanol from cheap substrates without cofactor supply and accumulation of by-products. © 2020 Elsevier B.V., All rights reserved.","Cofactor Self-sufficient; Phenyl-1,2-ethanediol; S-2-amino-1-phenylethanol; Whole-cell Biocatalyst; Ω-transaminase","","Article","Final","","Scopus","2-s2.0-85083799233"
"H., Nasir, Hamza; A.B., Ahmed, Ahsan Bin; M., Tariq, Mustafa; S.A.A., Kazmi, Syed Ali Abbas","Nasir, Hamza (57213686949); Ahmed, Ahsan Bin (57213812555); Tariq, Mustafa (57213686235); Kazmi, Syed Ali Abbas (56465543800)","57213686949; 57213812555; 57213686235; 56465543800","Evaluation and Analysis of Sustainable Microgrids and Communication Policy: A test case of Balochistan","2019","","","","8981694","","","0","1","10.1109/ICEEST48626.2019.8981694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081067773&doi=10.1109%2FICEEST48626.2019.8981694&partnerID=40&md5=b0c5d3f5a8b94c9a273ee28585eca235","Balcohistan lies in the southern part of Pakistan with abundance of renewable energy prospects. The region consists huge potential for solar and wind energy. Many renewable projects have been planned for this region although the rural aspect of population distribution develops transmission and distribution issues. To cater such problems, microgrids are proposed for Balochistan. Since CPEC and other projects are planned for this region, the demand is further expected to grow. The self-sufficient system proposed in this system analysis the solar potential of these regions, the impact on the environment and as well communication protocols. Communication is important since virtual power plants and smart grid implementation would require microgrids to interact with each other in any efficient way. The paper analyzes the potential technical proficiency for this communication protocol. The test case has been discussed for the cities of Jiwani and Gwadar, where distances and bandwidth for selection of best protocol can be implemented in the near future. © 2020 Elsevier B.V., All rights reserved.","Carbon Emissions; Communication Protocol; Cpec; Demand And Supply Gap; Distributed Energy Resource; Load Management; Microgrids; Renewable Energy; Solar Energy; Electric Load Management; Electric Power Transmission Networks; Microgrids; Network Protocols; Power Plants; Solar Energy; Wind Power; Carbon Emissions; Cpec; Demand And Supply; Distributed Energy Resources; Renewable Energies; Smart Power Grids","Electric load management; Electric power transmission networks; Microgrids; Network protocols; Power plants; Solar energy; Wind power; Carbon emissions; CPEC; Demand and supply; Distributed Energy Resources; Renewable energies; Smart power grids","Conference paper","Final","","Scopus","2-s2.0-85081067773"
"S., Yadav, Saumya; T., Firdaus, Tuba","Yadav, Saumya (57192096371); Firdaus, Tuba (57192106173)","57192096371; 57192106173","Congestion Aware Routing in AODV based Mobile Ad-Hoc Network (MANET)","2019","","","","8940474","452","457","0","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085529688&partnerID=40&md5=0abbd349214de38ef93bdf818c6bb44a","Mobile Ad-Hoc Network (MANET) is a self-sufficient system of collection of mobile nodes connected by wireless connections. Nodes are liberated to travel, frequently change their position and organize themselves into a network. Nodes contain wireless transmitter and receiver that allow them to take part in wireless network. Nodes in MANET having dual behaviour, they act as routers as well as computing devices. Limited bandwidth and changing topology results the problem of Congestion in MANETs. Detecting Congestion is difficult in wireless network, since there may be several reasons behind dropping of packets. In movable network, failed delivery could be due to the route break as well because of the mobility of nodes. So the cause behind packet loss is not only Congestion. Congestion aware routing is done by using clustering approach. Mobile Clustering (MOBIC) approach of MANET is used for clustering. This is based on mobility characteristic of node present in MANET. It improves packet delivery ratio and also show improvement in end to end delay when compared with normal (AODV) Routing of Mobile Ad-Hoc Network (MANET) © 2020 Elsevier B.V., All rights reserved.","Aodv; Congestion Control; Manet; Mobic Clustering; Mobile Telecommunication Systems; Network Routing; Packet Networks; Clustering Approach; Computing Devices; Congestion-aware Routing; Mobile Clustering; Mobility Characteristics; Packet Delivery Ratio; Wireless Connection; Wireless Transmitter; Mobile Ad Hoc Networks","Mobile telecommunication systems; Network routing; Packet networks; Clustering approach; Computing devices; Congestion-aware routing; Mobile clustering; Mobility characteristics; Packet delivery ratio; Wireless connection; Wireless transmitter; Mobile ad hoc networks","Conference paper","Final","","Scopus","2-s2.0-85085529688"
"Z.B., Sun, Zai Bao; Z., Zhang, Zhijun; F., Li, Fulong; Y., Nie, Yao; H., Yu, Huilei; J.H., Xu, Jianhe Hua","Sun, Zai Bao (57209856773); Zhang, Zhijun (56081818200); Li, Fulong (56621582300); Nie, Yao (16426103100); Yu, Huilei (14920133800); Xu, Jianhe Hua (36599569900)","57209856773; 56081818200; 56621582300; 16426103100; 14920133800; 36599569900","One Pot Asymmetric Synthesis of (R)-Phenylglycinol from Racemic Styrene Oxide via Cascade Biocatalysis","2019","ChemCatChem","11","16","","3802","3807","0","29","10.1002/cctc.201900492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068934788&doi=10.1002%2Fcctc.201900492&partnerID=40&md5=ae37549d5073ff0bcf557dbada0178fa","(R)-Phenylglycinol is an important chiral building block for pharmaceutical and fine chemical industry, and its efficient synthesis from cheap and commercially available starting materials is challenging and highly desirable. Herein, a new three-step one-pot cascade system employing epoxide hydrolase, glycerol dehydrogenase, and ω-transaminase was designed for the asymmetric synthesis of (R)-phenylglycinol from racemic styrene oxide. A cofactor self-sufficient system employing AlaDH/L−Ala was utilized for the regeneration of expensive cofactor NAD+ and removal of by-product pyruvate. Furthermore, in situ product removal by cation resin adsorption was used to drive the thermodynamic equilibrium of the cascade reaction to the direction of product generation. Finally, optically pure (R)-phenylglycinol was successfully produced from racemic styrene oxide with high yield (81.9 %) and excellent enantioselectivity (99 % ee). © 2019 Elsevier B.V., All rights reserved.","(r)-phenylglycinol; Asymmetric Synthesis; Biocatalysis; Cascade Reaction; In Situ Product Removal; Biocatalysts; Catalysis; Chemical Industry; Stereochemistry; (r)-phenylglycinol; Asymmetric Synthesis; Biocatalysis; Cascade Reactions; Situ Product Removal; Styrene","Biocatalysts; Catalysis; Chemical industry; Stereochemistry; (R)-phenylglycinol; Asymmetric synthesis; Biocatalysis; Cascade reactions; Situ product removal; Styrene","Article","Final","","Scopus","2-s2.0-85068934788"
"D., Kraus, Daniel; H.D., Ivanov, Hristo Danchov; E., Leitgeb, Erich","Kraus, Daniel (56487134500); Ivanov, Hristo Danchov (57195618521); Leitgeb, Erich (56216645100)","56487134500; 57195618521; 56216645100","Approach for an optical network design for autonomous vehicles","2019","International Conference on Transparent Optical Networks","2019-July","","8840176","","","0","9","10.1109/ICTON.2019.8840176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073072131&doi=10.1109%2FICTON.2019.8840176&partnerID=40&md5=278d849adf77db7e9cf399880819f933","Autonomous vehicles are sophisticated self-sufficient systems which employ hundreds of sensors. To improve road safety, the number of Advanced Driver Assistance Systems (ADAS) steadily increases. Consequently, the applied systems are growing in complexity and connectivity. The network architecture within vehicles, however, is only adapted and extended to support emerging high-bandwidth applications while redesigning the whole network would yield many benefits. As a result, modern wiring harnesses are too complex, heavy and prone to errors.In this paper, existing bus systems are analysed for their capabilities to handle sophisticated network traffic which will emerge in autonomous vehicles. Furthermore, problems are identified and discussed, and a potential solution based on optical technologies is presented. This solution combines existing optical technologies in a novel way to cope with the upcoming bandwidth requirements of autonomous vehicles, while keeping the costs to a minimum. © 2019 Elsevier B.V., All rights reserved.","Automotive; Autonomous; Bus Systems; High-bandwidth; Optical Network; Sensor Systems; Advanced Driver Assistance Systems; Automobile Drivers; Bandwidth; Complex Networks; Fiber Optic Networks; Motor Transportation; Network Architecture; Optical Instruments; Transparent Optical Networks; Automotive; Autonomous; Bus Systems; High Bandwidth; Sensor Systems; Autonomous Vehicles","Advanced driver assistance systems; Automobile drivers; Bandwidth; Complex networks; Fiber optic networks; Motor transportation; Network architecture; Optical instruments; Transparent optical networks; Automotive; Autonomous; Bus systems; High bandwidth; Sensor systems; Autonomous vehicles","Conference paper","Final","","Scopus","2-s2.0-85073072131"
